3.62442, 0.232455, 3.03843, 4.62309, -15.4292, -1.98766, 7.88438, 
5.40633, 4.82832, 22.2527, 27.8889, 694.706, 59.2918, 9.09204, 
3.96873, 0.579375, 3.49565, 4.99, -9.23956, 1.26757, -18.6808, 
5.49047, 4.3737, 18.9058, 25.9664, 575.321, 52.2319, -2.53836, 
3.64631, 0.329116, 1.84546, 3.45961, -7.69766, -0.0265531, -4.14274, 
3.89152, 0.779783, 4.78891, 4.28618, -3.5301, 1.277, -19.0953, 
3.43819, 0.222134, 0.590337, 4.73059, -7.80617, 1.72022, 1.24846, 
5.50485, 6.89286, 35.513, 35.6284, 1267.1, 91.4928, -23.8905, 
5.58696, 7.76965, 40.2789, 39.3442, 1566.16, 108.081, -15.8761, 
3.84797, 0.541553, 1.69328, 4.43008, -8.71473, 1.68466, -8.4423, 
3.96824, 0.564923, 3.79048, 4.78385, -2.83044, 1.54299, -20.1735, 
5.57404, 8.68223, 43.629, 41.649, 1774.69, 121.382, -49.8706, 
3.44779, 0.373244, 0.220394, 5.18543, -4.80017, 2.48918, 2.77269, 
5.51439, 8.83243, 44.4285, 42.3025, 1833.32, 124.577, -47.0989, 
3.80711, 0.549432, 1.75128, 4.38274, -8.46848, 1.67031, -8.70159, 
5.32938, 8.86038, 43.2567, 41.5041, 1757.22, 122.886, -69.2748, 
5.37374, 8.64652, 42.0831, 40.3594, 1661.58, 117.8, -75.6315, 
5.44918, 8.55197, 41.4858, 40.441, 1655.44, 117.292, -58.2199, 
5.34968, 3.92757, 17.1457, 24.0763, 489.009, 45.5208, 12.6128, 
5.43774, 7.54227, 31.9535, 34.7825, 1158.92, 94.3708, -39.1038, 
3.85891, 0.506767, 1.91703, 4.61655, -9.08906, 1.73746, -10.2959, 
5.34012, 3.82748, 16.6055, 23.6413, 468.153, 44.0062, 15.7423, 
5.41505, 4.11534, 16.2327, 24.4906, 487.65, 47.7138, 25.3272, 
3.81157, 0.512241, 1.90181, 4.45497, -8.19998, 1.62913, -10.0455, 
1.82466, 0.0240764, 0.0254625, 0.121625, -0.00612786, 0.00528119, -0.00287412, 
1.83252, 0.177303, 0.27464, 0.131114, -0.0108105, 0.0338044, 0.0224089, 
1.85884, 0.179908, 0.140777, 0.135024, 0.0126599, 0.0567868, -0.0136484, 
1.52726, 0.00306484, 0.012027, 0.139684, 0.00386242, 0.00146603, -0.00422624, 
1.7977, 0.0984714, 0.0870891, 0.202487, 0.00446608, 0.0236134, 0.0265157, 
2.63715, 3.36438, 0.935599, 0.178837, 0.067155, 0.00975603, 0.0290096, 
2.16598, 0.147897, 0.987502, 0.1368, -0.00921856, -0.0514153, -0.0494278, 
3.80377, 1.23952, 10.4409, 0.136426, 0.136758, -0.0466393, 0.0883673, 
1.93219, 0.210642, 0.00698632, 0.183337, 0.00622376, 0.0795947, 0.0020778, 
2.75477, 0.625884, 1.86796, 2.48031, 4.25678, 1.76786, 3.22219, 
2.44053, 0.498898, 0.338135, 1.66887, 1.15859, 1.16951, 0.478894, 
1.80359, 0.0443557, 0.0011362, 0.14892, 0.00155071, 0.00690483, 0.00116091, 
2.89885, 1.13345, 0.136474, 0.978284, 0.0397956, 1.04089, -0.355233, 
2.84057, 0.344644, 0.218643, 1.07769, 0.119942, 0.336105, 0.509196, 
2.84651, 0.434833, 0.0624796, 1.68222, -0.479571, 1.06056, -0.259698, 
2.51664, 0.501391, 2.17015, 0.472536, -0.123992, 0.33374, 0.462174, 
2.39714, 0.999578, 1.28112, 0.785166, 0.783005, 0.741609, -0.0837811, 
3.00399, 0.2592, 0.528436, 1.0716, 0.639616, 0.423554, 0.491081, 
2.75405, 0.785795, 1.82016, 2.28021, 1.98771, 1.93938, 4.19858, 
2.82625, 0.211943, 0.600455, 1.07388, -0.480029, 0.46156, 0.716368, 
2.69319, 0.493957, 1.00041, 1.84583, 2.26698, 1.27738, -1.07347, 
2.42278, 0.969998, 0.743542, 0.514839, 0.296715, 0.395289, 0.115868, 
2.56816, 0.788546, 0.839701, 0.655564, -0.200045, 0.31027, -0.443348, 
2.70355, 0.280413, 0.0801474, 0.762956, 0.0531863, 0.375174, 0.181014, 
3.38942, 2.47624, 0.751219, 1.87704, 0.767706, 2.80782, -2.09253, 
3.34781, 1.21357, 0.511758, 1.24477, 0.161639, 1.26509, 0.980264, 
